0.525884044602	3.11738645943	0.00542985	0.00542985
0.525884044602	3.41182173808	0.00542985	0.00542985
0.411794086179	3.11659266246	0.00540669	0.00540669
0.411794086179	4.3532113537	0.00540669	0.00540669
0.411794086179	3.66003251805	0.00540669	0.00540669
0.411794086179	3.41749685929	0.00540669	0.00540669
0.410495943581	2.8157889898	0.00540288	0.00540288
0.410495943581	4.65349256138	0.00540288	0.00540288
0.403520449253	3.99605464982	0.00538025	0.00538025
0.573600750218	4.00798197789	0.00525005	0.00525005
0.573600750218	3.69596689227	0.00525005	0.00525005
0.573600750218	3.69999377369	0.00525005	0.00525005
0.573600750218	2.4416847273	0.00525005	0.00525005
0.573600750218	3.6376279507	0.00525005	0.00525005
0.573600750218	3.60073356498	0.00525005	0.00525005
0.573600750218	3.46316908554	0.00525005	0.00525005
0.573600750218	3.66003251805	0.00525005	0.00525005
0.578659233441	3.44760353092	0.00522401	0.00522401
0.682983124481	2.16447657448	0.00441442	0.00441442
0.239820911661	2.87544440007	0.00416277	0.00416277
0.728260216642	2.01287833602	0.0038965	0.0038965
0.201699282602	3.99605464982	0.00368997	0.00368997
0.195522236729	4.72674471919	0.00360677	0.00360677
0.195522236729	2.87544440007	0.00360677	0.00360677
0.756406687087	3.2470467441	0.00352371	0.00352371
0.756406687087	2.06386326955	0.00352371	0.00352371
0.756406687087	3.69999377369	0.00352371	0.00352371
0.756406687087	3.60073356498	0.00352371	0.00352371
0.186825437093	3.39884305531	0.00348619	0.00348619
0.186825437093	2.16447657448	0.00348619	0.00348619
0.186825437093	2.86351081629	0.00348619	0.00348619
0.173863876226	3.41749685929	0.00329977	0.00329977
0.802975586524	2.66139296427	0.00282076	0.00282076
0.862333540275	4.09308621245	0.0017716	0.0017716
0.0166484788138	2.69569001193	0.000380341	0.000380341
0.0127787729785	2.4416847273	0.000293154	0.000293154
0.0127787729785	3.91982368935	0.000293154	0.000293154
0.0127787729785	3.11738645943	0.000293154	0.000293154
0.0127787729785	3.86682730022	0.000293154	0.000293154
0.0127787729785	3.94093956144	0.000293154	0.000293154
0.0127787729785	3.66003251805	0.000293154	0.000293154
0.011088029021	3.46316908554	0.000254828	0.000254828
0.011088029021	2.58364203506	0.000254828	0.000254828
-0.0239070500359	2.8157889898	-0.000570029	-0.000570029
-0.0239070500359	2.57098788702	-0.000570029	-0.000570029
-0.0239070500359	4.64046769572	-0.000570029	-0.000570029
-0.0239070500359	2.02479430382	-0.000570029	-0.000570029
-0.0239070500359	3.97958335512	-0.000570029	-0.000570029
-0.0443885983175	4.46369144668	-0.00108077	-0.00108077
1.01401687461	3.86682730022	-0.00170076	-0.00170076
1.01401687461	4.8958388003	-0.00170076	-0.00170076
1.01401687461	2.16447657448	-0.00170076	-0.00170076
1.01401687461	4.84892617811	-0.00170076	-0.00170076
1.02388293111	3.69999377369	-0.0019653	-0.0019653
1.02388293111	3.86682730022	-0.0019653	-0.0019653
1.02388293111	2.08746170769	-0.0019653	-0.0019653
1.02388293111	3.51122067427	-0.0019653	-0.0019653
1.02388293111	3.66003251805	-0.0019653	-0.0019653
1.02388293111	3.69596689227	-0.0019653	-0.0019653
1.02388293111	4.64046769572	-0.0019653	-0.0019653
1.02388293111	4.65349256138	-0.0019653	-0.0019653
1.02388293111	4.12715792103	-0.0019653	-0.0019653
1.02635169962	3.98462670296	-0.00203237	-0.00203237
1.03325565906	2.06386326955	-0.00222152	-0.00222152
-0.0927987550817	2.02479430382	-0.00236997	-0.00236997
1.06523089207	3.63737053687	-0.00312824	-0.00312824
