5.2469226137	7.00848565763	144.313836127	230.802500505	202.051521279
4.9048515013	8.01873106883	144.843073324	220.422153001	202.016104786
4.87293569132	8.11798297247	144.946854734	219.545550164	201.863646423
5.1733516367	7.26892586205	145.004247879	229.084473844	203.724309666
4.95311538454	7.90601862963	145.172372142	222.246170592	203.115628802
5.2469226137	7.13372657408	145.971693872	232.46035825	205.662161142
5.31758501908	6.94363921273	146.106325491	234.940231261	205.610197176
5.62382096221	6.08139228359	146.344790085	245.705078872	201.416297842
4.9048515013	8.13580130606	146.384983762	221.964063439	204.965458382
4.67838187454	8.79680333137	146.438999199	215.199844884	201.625212131
4.9048515013	8.18149573551	146.988435009	222.567514685	206.116639356
5.14507072286	7.50310831121	147.052857343	230.216321288	207.99482584
4.9048515013	8.19843368987	147.212348691	222.791428367	206.54335769
4.64960878931	8.95441560492	147.380855351	215.298513055	202.720977998
4.64960878931	8.97646445268	147.66676444	215.584422144	203.220146697
4.65236929928	8.99406214663	148.001401164	215.999729322	203.860396442
4.93108026913	8.19843368987	148.208585317	224.598146798	208.758251466
5.62293747702	6.23764789022	148.349729686	247.678802527	206.52659388
4.765447399	8.7232371274	148.813248214	220.157211749	207.450103841
4.44220723791	9.70846182187	148.996882174	210.990574488	200.621131676
5.63847789338	6.24512811482	149.042511013	248.921384822	207.918787632
5.85510720306	5.60763216839	149.128048361	256.829008486	201.315789521
4.96574695453	8.19843368987	149.529990877	226.997401997	211.703811063
5.44558716726	6.84481161965	149.638020256	242.800127006	212.559023598
5.65439198429	6.24512811482	149.652761146	250.096228659	209.094107639
5.11651478946	7.79020545436	149.812854772	232.055740485	213.562992288
5.63847789338	6.31675937507	149.986718325	249.865592134	210.303604167
4.98289572307	8.18468764805	150.001789852	228.005178577	212.811124068
4.74831889139	8.86718498024	150.045557525	220.877577745	209.360208604
5.8847129838	5.58944145478	150.046062495	258.838935117	202.697130738
5.89201402193	5.58791290298	150.310767087	259.373761174	203.144837299
4.64960878931	9.18639964852	150.396332646	218.31399035	207.97291562
4.44220723791	9.82153959098	150.433301719	212.426994033	202.957834484
4.9048515013	8.44382361902	150.469723692	226.048803369	212.725472693
5.19823536519	7.63359980082	150.821679333	235.712699325	216.008024436
4.9068873026	8.46457805879	150.824651093	226.4664833	213.425397741
4.65236929928	9.21437782665	150.868770789	218.867098948	208.854095744
5.44558716726	6.94363921273	150.964772576	244.126879326	215.62801919
5.79536382379	5.94634956026	151.176037598	256.690328256	209.141618618
5.25725312776	7.50310831121	151.314727513	238.144297215	217.163888697
5.21326475554	7.6285102999	151.327599066	236.710210763	217.114044254
4.9048515013	8.51541727247	151.424666502	227.003746179	214.529133505
5.80189175708	5.94634956026	151.429394106	257.181522526	209.613040775
4.57778816325	9.51378061879	151.838181114	217.673850621	208.78203886
5.46906130177	6.94363921273	151.864758516	245.831778772	217.49102885
4.51371000824	9.72356859116	152.014114004	216.019597097	207.453901689
5.05680225559	8.13580130606	152.180319141	232.514767307	217.861702769
5.82024439043	5.96408156956	152.374814927	258.797035017	211.570267144
